,mean,std,edge_density,label
39,0.45479377297794116,0.24189614201502635,39.20562744140625,1
40,0.5998456169577205,0.21849423452272254,46.3494873046875,0
41,0.5160694795496323,0.25549347851602866,42.6141357421875,0
42,0.27622596890318624,0.21568371613099926,31.1279296875,0
43,0.4399631874234069,0.1416296762181141,25.07354736328125,1
44,0.8043497721354167,0.23740061295893033,38.97216796875,1
45,0.46860686657475487,0.18430211278123929,59.71893310546875,0
46,0.3015981636795343,0.21390984667480228,25.711669921875,0
47,0.40786898743872546,0.2512091048729241,32.74658203125,1
48,0.6788873410692402,0.21263837805082378,21.104736328125,0
49,0.3953036439185049,0.2100544075650204,39.8126220703125,0
50,0.8668631759344363,0.20026425914058502,22.67669677734375,1
51,0.4438727883731618,0.21474210502048574,27.62603759765625,1
52,0.45434618183210784,0.18979011837245247,52.99530029296875,1
53,0.726617551317402,0.12124082701709422,23.968505859375,1
54,0.2740823184742647,0.13869716851596825,15.82855224609375,0
55,0.5727278167126225,0.3040997297089057,40.030517578125,0
56,0.6916499119178922,0.25707781052276013,31.33026123046875,0
57,0.5544428806678923,0.23075489724816398,69.64874267578125,1
58,0.40870768229166665,0.20814732203391603,36.62200927734375,0
59,0.280029296875,0.23859603653291114,23.82843017578125,1
60,0.37635976753982847,0.25017358448127974,28.4197998046875,1
61,0.49394291896446085,0.2620395715870098,27.1124267578125,0
62,0.35684479358149507,0.26518250909439806,20.8245849609375,0
63,0.4812899720435049,0.3365265993841051,53.30657958984375,1
64,0.26178146063112745,0.22873438979118269,29.24468994140625,0
65,0.39542619293811276,0.14564683458058414,21.61834716796875,0
66,0.33671252680759806,0.183868378412086,34.97222900390625,0
67,0.7666618795955883,0.175043129214395,23.6883544921875,1
68,0.6633047066482843,0.20713153663251324,44.5440673828125,1
69,0.5473079905790441,0.24185818209987883,39.9371337890625,0
70,0.5623159371170343,0.23809151602900663,22.2564697265625,0
71,0.8870533662683824,0.20853924847599054,20.15533447265625,1
72,0.30662219477634806,0.20150864326092688,55.45440673828125,1
73,0.4143573835784314,0.24170404877965943,29.68048095703125,0
74,0.4156386431525735,0.29257204147054805,39.407958984375,1
75,0.5382051355698529,0.15485579208974387,27.40814208984375,0
76,0.3921913296568627,0.1927926105460083,21.1358642578125,1
77,0.6705516142003676,0.16913052745608181,27.205810546875,1
78,0.4247369504442402,0.28988486438450023,34.24072265625,0
79,0.4410658892463235,0.1762203580946267,29.1046142578125,0
80,0.4762058632046568,0.20078982153892644,29.30694580078125,0
81,0.40168959673713234,0.253595331141111,19.65728759765625,0
82,0.6481100643382354,0.4112821743551915,23.54827880859375,1
83,0.6033756031709558,0.19742432025501047,51.93695068359375,1
84,0.3391668581495098,0.23764972728461856,50.614013671875,1
85,0.41552447150735294,0.21830781472916005,22.52105712890625,0
86,0.47267922794117645,0.22112061712654804,59.6099853515625,1
87,0.4746792662377451,0.2507640456026927,38.27178955078125,1
88,0.5750667796415441,0.21006183873375328,48.85528564453125,1
89,0.4014145795036764,0.17840283763499287,30.24078369140625,0
90,0.4362314261642157,0.22252180127740814,49.54010009765625,1
91,0.5035319010416668,0.33695078615559976,32.20184326171875,0
92,0.3970248353247549,0.21799544215710798,18.988037109375,0
93,0.3605198280484069,0.22885390506277548,18.2720947265625,1
94,0.5024885589001227,0.24553898036667698,27.40814208984375,0
95,0.46039536420036764,0.2620478341126655,30.25634765625,1
96,0.6965650371476716,0.22203444878493567,46.19384765625,1
97,0.39238903569240197,0.2400798135091022,25.27587890625,0
98,0.4371756759344363,0.1966885214933647,27.75054931640625,1
99,0.5236045687806372,0.18141059314193705,28.90228271484375,0
100,0.32056142769607837,0.2702293750002097,28.90228271484375,1
101,0.5514899758731618,0.20303425406004963,26.00738525390625,1
102,0.3689125210631128,0.21928494952343747,34.178466796875,0
103,0.5383006376378676,0.11509249240434735,25.60272216796875,0
104,0.3075717103247549,0.19889284807117705,40.51300048828125,0
105,0.4320499195772059,0.25105409320871414,23.78173828125,0
106,0.371066224341299,0.2587712083111403,37.47802734375,1
107,0.5739875344669118,0.2828250393968642,26.31866455078125,0
108,0.5223912856158088,0.21883456220345868,29.447021484375,0
109,0.6290242513020834,0.2837169702346171,21.8206787109375,0
110,0.5753245634191178,0.192056329379446,22.24090576171875,0
111,0.32031537224264706,0.18281780298368713,19.22149658203125,1
112,0.7199833888633578,0.2559990863637683,28.9801025390625,1
113,0.3152238434436274,0.25245992262888495,27.15911865234375,0
114,0.5583046109068627,0.11513768630289097,17.6806640625,0
115,0.8069788315716913,0.21636745037746383,32.79327392578125,1
116,0.5202366249234068,0.23386410417377834,38.55194091796875,0
117,0.4499164656096814,0.2963097357783128,25.9918212890625,0
118,0.34686159620098034,0.22309700352678094,37.08892822265625,1
119,0.4081708122702206,0.22830063085689392,65.16632080078125,1
120,0.4450403550091912,0.288627792148465,52.232666015625,0
121,0.8417384727328432,0.1594365320969554,25.9918212890625,1
122,0.5406094420189951,0.2504059040779529,61.71112060546875,1
123,0.18633003982843138,0.14208185006798865,15.5328369140625,1
124,0.41294519761029413,0.19644931639455238,34.8321533203125,0
125,0.5749243642769608,0.2600961278902821,34.50531005859375,1
126,0.41637657015931373,0.28268100793275996,70.80047607421875,1
127,0.44811820235906863,0.2048762518056048,35.9527587890625,0
128,0.5123853496476716,0.24001505037100102,41.35345458984375,1
129,0.372540163526348,0.17595857273818286,28.37310791015625,1
130,0.7101045496323528,0.12431799132721964,18.56781005859375,1
131,0.44837957643995097,0.24962905076957484,46.1627197265625,0
132,0.6744923311121325,0.19782390006220718,28.03070068359375,1
133,0.7509796740962009,0.19138574008352324,19.56390380859375,1
134,0.28295180376838236,0.14851229082044337,27.84393310546875,0
135,0.3987347771139706,0.15959145924574686,18.739013671875,0
136,0.5763140510110294,0.19638809200823823,38.86322021484375,0
137,0.3374147901348039,0.19257964985545245,25.22918701171875,0
138,0.5554433785232843,0.26667130534190336,27.37701416015625,0
139,0.470278990502451,0.18756229070158512,28.62213134765625,1
140,0.44202402152267156,0.21012386265893532,20.0775146484375,0
141,0.5800948797487746,0.17511380102162918,29.2913818359375,1
142,0.419097780713848,0.24079470080155654,78.006591796875,1
143,0.564761412377451,0.2634447413659611,26.94122314453125,0
144,0.8710087794883579,0.26017813935802964,17.13592529296875,1
145,0.6277721928615196,0.22932371086540798,61.88232421875,1
146,0.48829202090992646,0.2565708649656525,19.09698486328125,0
147,0.4522300570618873,0.2491124809103938,30.5987548828125,0
148,0.3309362074908088,0.27910835020025737,38.05389404296875,0
149,0.4836784811580882,0.2603392295580998,40.13946533203125,0
150,0.5519854377297795,0.2712685522700303,25.78948974609375,1
151,0.6139181698069853,0.24617040690485661,27.87506103515625,0
